-0,066801325;0,91750551;0,252304225;0,936513742;-0,661583352;0,960946196;-0,004606202;0,828659897;-0,65970977;0,870988814
-0,283608205;0,853698212;0,125215495;0,862727528;-0,130416292;0,925312091;-2,77251231;0,921686475;0,271806769;0,910090546
0,049020721;0,86569606;0,204340662;0,819543936;-0,169097111;0,85308953;0,036021736;0,937016107;-1,151787974;0,955206538
-0,66903863;0,895974732;0,12697757;0,836324116;-0,026904489;0,933993164;-0,551494646;0,890979597;0,262527025;0,935507266
-0,71819423;0,8876173;-0,356563106;0,923244019;0,066340837;0,877371346;0,164398048;0,907948522;-0,582138323;0,923244019
-0,093723093;0,84509804;-1,570976202;0,921686475;0,052782407;0,879669206;-0,482495174;0,86923172;-0,783121858;0,879669206
-0,721160883;0,831869774;-0,049890565;0,864511081;0,059044378;0,929418926;-0,319134784;0,841984805;0,191534705;0,862727528
-0,031461017;0,854913022;0,12697757;0,835690571;0,259156498;0,86332286;0,256822742;0,88422877;-0,322866351;0,897077003
-0,411569959;0,833784375;0,2338611;0,939519253;0,156324981;0,876217841;-0,697525828;0,850033258;-0,335271958;0,833147112
-0,355886514;0,91750551;0,105623321;0,829946696;0,028770462;0,875061263;-0,093456604;0,893761762;0,191534705;0,862727528
0,049020721;0,80685803;-0,199760697;0,823474229;-0,630060921;0,953759692;-0,311402225;0,821513528;-0,697525828;0,929418926
0,186781314;0,845718018;-0,057581429;0,805500858;-0,138429748;0,86332286;-0,01032917;0,956648579;-0,203542234;0,933487288
0,252304225;0,904715545;0,264497204;0,836324116;0,130761418;0,874481818;0,2734689;0,946943271;-0,183801923;0,868056362
-0,728413936;0,902002891;0,193047673;0,964730921;0,402790813;0,814247596;-0,005530961;0,989449818;0,033197325;0,909556029
-0,011748815;0,898725182;-0,606484849;0,98721923;0,130761418;0,892651034;-0,413944327;0,88592634;0,137393088;0,849419414
-0,394672542;0,856124444;-0,061530312;0,85672889;0,264414025;0,86332286;-0,196564034;0,835056102;-0,061230177;0,925312091
-0,047016636;0,879669206;0,151286853;0,963315511;0,140001804;0,879669206;0,130761418;0,859738566;-0,282333445;0,843232778
-0,189637837;0,856124444;-0,13417857;0,833147112;-0,047837426;0,910090546;0,12697757;0,95230801;-0,191388293;0,808885867
-0,066368186;0,86923172;0,139629792;0,911157609;0,096046014;0,976808337;-0,323318396;0,895422546;0,319060232;0,84509804
-0,054656325;0,81756537;0,125215495;0,824776462;-0,078792292;0,861534411;-0,59544784;0,838849091;-0,573150492;0,938019097
0,046911341;0,857935265;-0,482495174;0,871572936;0,060210402;0,968949681;-0,047016636;0,835056102;-0,282333445;0,841984805
-0,203606082;0,910090546;-0,451117213;0,914343157;0,19229698;0,874481818;-0,540516086;0,845718018;-0,035396277;0,952792443
0,043820909;0,907948522;-0,352713359;0,929418926;-0,750410342;0,86923172;0,393519897;0,916980047;0,109804428;0,825426118
-0,18569912;0,892651034;0,12697757;0,80685803;0,362853653;0,882524538;-0,258840519;0,865103975;-1,417028071;0,951337519
0,189321827;0,825426118;-0,462329256;0,942504106;-0,314885531;0,843855423;0,133013437;0,979092901;-0,381347622;0,900367129
-0,841070066;0,829303773;0,301557656;0,831869774;-0,170786312;0,862131379;-0,040851947;0,88592634;0,09642328;0,791690649
-0,293985131;0,867467488;-0,307568386;0,818225894;0,050576942;0,870403905;0,10980114;0,788168371;0,239500062;0,80685803
-0,044399486;0,871572936;-0,165768552;0,783188691;-1,744486287;0,938019097;0,226176786;0,890421019;0,147110291;0,92788341
-0,352713359;0,859138297;0,12697757;0,854306042;-2,322393047;0,892651034;-0,300467519;0,799340549;0,268804888;0,923244019
0,239500062;0,877371346;0,434642691;0,92788341;-0,154238617;0,912753304;-0,191388293;0,831229694;0,132854995;0,828659897
-0,040615996;0,909556029;0,12697757;0,827369273;0,254279732;0,84260924;-0,783121858;0,919078092;-0,394016562;0,978180517
-0,043447742;0,756636108;0,128732525;0,86923172;-0,728413936;0,852479994;0,238723561;0,989894564;-0,649178702;0,8876173
-0,948934391;0,835056102;0,191534705;0,877371346;0,239500062;0,827369273;0,13954222;0,864511081;0,037565928;0,809559715
0,260293114;0,936513742;0,025568083;0,823474229;0,201449018;0,862727528;-0,830525152;0,849419414;-1,350504511;0,85308953
-0,099635715;0,931966115;-0,040851947;0,756636108;0,254279732;0,829946696;0,19553761;0,936513742;-0,584392377;0,897077003
0,111977587;0,851258349;-0,077592236;0,967547976;0,209646355;0,803457116;0,110468655;0,88592634;0,110468655;0,911157609
-0,328466167;0,958085849;-0,924826028;0,921686475;0,256508484;0,923761961;0,12697757;0,833784375;0,051119905;0,795880017
-0,639887227;0,810232518;-1,929619601;0,946452265;0,250210124;0,877946952;-0,183745439;0,890979597;-0,352713359;0,854306042
0,115750725;0,898176483;0,205809743;0,792391689;0,402790813;0,784617293;-0,615341957;0,795880017;0,366168844;0,938019097
0,387664512;0,892094603;-0,606484849;0,898725182;0,030575436;0,925312091;0,203747959;0,849419414;-0,781434114;0,80685803
-1,570976202;0,824776462;-0,072631127;0,8876173;-0,574938805;0,955206538;0,368229223;0,945468585;0,091746848;0,879669206
-0,58010896;0,857332496;0,252304225;0,871572936;0,050576942;0,883093359;-0,606484849;0,904715545;0,396625831;0,953759692
-0,169232895;0,800029359;0,12697757;0,851869601;-0,612663574;0,962369336;-0,381428972;0,820857989;-0,536273466;0,812244697
0,120472103;0,912753304;0,030790811;0,824776462;-0,168155811;0,860338007;-0,200624877;0,844477176;-0,261824711;0,864511081
-0,359593009;0,862727528;0,193185385;0,84260924;-0,783121858;0,865103975;0,059044378;0,821513528;0,051372509;0,905256049
0,193047673;0,882524538;-0,77772585;0,938519725;-0,046946187;0,861534411;-1,257431966;0,906873535;0,189007141;0,864511081
0,040265174;0,848804701;0,043820909;0,906335042;-0,360294427;0,889301703;-0,873561739;0,829946696;0,13954222;0,939519253
-0,118156282;0,864511081;-0,072631127;0,88422877;0,058891764;0,788168371;-0,236245915;0,88592634;0,107128622;0,833784375
0,303373196;0,85672889;-1,487315604;0,848189117;-1,10812817;0,889301703;-0,542163502;0,843232778;-0,326785502;0,939519253
-0,013856759;0,953759692;0,290032182;0,893761762;-0,159856252;0,864511081;0,050576942;0,872738827;-0,163593591;0,88592634
0,079935585;0,793790385;0,196741827;0,834420704;0,355846244;0,799340549;-0,472392486;0,835690571;0,124714017;0,845718018
-0,716077404;0,840106094;-0,329744461;0,832508913;-1,174444068;0,945468585;0,051119905;0,930949031;0,130761418;0,839478047
-0,146679071;0,828659897;-1,140661337;0,877371346;0,186543279;0,850646235;-0,161353086;0,930439595;-0,233036729;0,802773725
0,035502271;0,958085849;0,188073705;0,825426118;-0,322092065;0,894316063;-0,010033698;0,820857989;-0,469847323;0,844477176
-0,267801846;0,884795364;-0,504820415;0,833784375;0,063213226;0,946943271;-0,447604817;0,831869774;-1,040337543;0,810232518
-0,119541768;0,80685803;-1,038218359;0,957607287;0,046288308;0,866287339;0,154454406;0,874481818;0,043820909;0,82672252
0,24905537;0,783903579;0,12697757;0,802773725;-0,019228766;0,85672889;-0,384186673;0,939519253;-0,168719065;0,862727528
-0,710277302;0,86923172;-0,810520933;0,938019097;0,304921162;0,833147112;0,276572087;0,914343157;-0,395202756;0,835056102
0,252304225;0,841984805;0,202192241;0,870988814;0,27151402;0,823474229;-0,043447742;0,939519253;0,117675565;0,930949031
0,295710057;0,958085849;0,049020721;0,912753304;0,365933283;0,881384657;-0,230002696;0,838849091;-0,130427127;0,914343157
0,050576942;0,879669206;0,051119905;0,856124444;0,03920783;0,852479994;-0,342743308;0,804139432;-0,173688629;0,831869774
0,051119905;0,946452265;0,051119905;0,88592634;0,362853653;0,864511081;-0,708938482;0,820857989;-0,323318396;0,856124444
0,201293318;0,883093359;-0,393850876;0,841984805;-3,22184875;0,922206277;-0,400317476;0,889301703;-1,387958255;0,81756537
-0,462329256;0,846337112;0,039788242;0,845718018;-0,697525828;0,878521796;-0,246770906;0,8876173;0,096046014;0,984527313
0,039146252;0,949877704;0,097029353;0,924795996;-0,420559403;0,866287339;-0,741889745;0,924795996;0,191534705;0,862727528
0,060210402;0,910090546;-0,616228855;0,856124444;-1,667157733;0,932473765;0,12697757;0,862727528;0,008827995;0,86569606
0,136514466;0,862727528;0,204340662;0,88592634;-0,279824152;0,80685803;-0,63772492;0,907948522;0,044190774;0,933993164
-0,039353257;0,872738827;0,302934819;0,864511081;0,037565928;0,886490725;-0,697525828;0,872738827;-0,300038633;0,912753304
-0,35023349;0,870988814;-0,130427127;0,893761762;0,130761418;0,910090546;-0,179709525;0,81756537;-0,013856759;0,829946696
-0,026904489;0,882524538;-0,103972707;0,835690571;0,203965238;0,874481818;-0,161353086;0,942504106;0,170556389;0,989894564
0,250609184;0,874481818;0,260293114;0,852479994;0,153519139;0,938519725;-1,056443653;0,857332496;-0,671613173;0,856124444
-0,289374092;0,888740961;-1,298296481;0,860338007;-0,590303522;0,824776462;0,046138534;0,835056102;0,093666891;0,838219222
0,12697757;0,86332286;0,12697757;0,855519156;-0,044086264;0,841984805;0,277837282;0,918554531;-1,121914878;0,892094603
0,128732525;0,911157609;-0,209058991;0,84509804;-0,197246793;0,877946952;0,258531928;0,8876173;-0,090012497;0,831869774
-0,049649653;0,88592634;-0,619798367;0,882524538;0,194960894;0,864511081;-0,606484849;0,924795996;-0,191388293;0,859138297
0,366168844;0,919078092;-0,086914276;0,872738827;0,303373196;0,876217841;-0,496077163;0,945468585;0,051119905;0,898725182
-0,723326783;0,80685803;0,051119905;0,88592634;0,201449018;0,874481818;-0,283608205;0,907948522;-0,140969875;0,799340549
-0,256615681;0,81756537;-0,161353086;0,88592634;0,060508976;0,978180517;0,116781082;0,889301703;-0,169550202;0,826074803
0,178339638;0,859138297;-0,164510393;0,810904281;0,078239254;0,919078092;0,046330523;0,862131379;-1,838106729;0,819543936
-0,328306451;0,890421019;-0,727363881;0,953759692;0,207940386;0,772321707;-0,32907725;0,912753304;-0,739599737;0,975431809
-0,040851947;0,969881644;-0,506205949;0,84135947;-0,046946187;0,844477176;0,296673778;0,893761762;0,131166172;0,912753304
-0,236345331;0,942504106;-0,307568386;0,880813592;0,303373196;0,792391689;0,051119905;0,867467488;-0,296251703;0,95230801
-0,446467376;0,824776462;-0,404355145;0,87909588;-0,326232858;0,912753304;-0,03730182;0,961895474;-0,697690722;0,85308953
0,203965238;0,930949031;0,202192241;0,870988814;0,199486402;0,923761961;-1,931443105;0,960946196;0,196741827;0,870403905
-0,581036982;0,936513742;-0,040851947;0,80685803;0,04267;0,892651034;-0,30398454;0,834420704;0,313369019;0,921686475
-0,696782751;0,810232518;-0,684546143;0,897077003;0,193375081;0,869818208;-0,199760697;0,930439595;-0,20207803;0,803457116
0,062529339;0,833784375;0,091746848;0,880813592;0,402790813;0,84135947;0,165316441;0,906873535;-0,326785502;0,939519253
0,063686057;0,874481818;-0,179709525;0,874481818;-0,023897736;0,850033258;0,130761418;0,8876173;-0,187890412;0,80140371
-0,031353638;0,877946952;-0,088889416;0,818885415;-1,299642472;0,881384657;-0,388361648;0,88592634;-1,203396689;0,875639937
0,124408995;0,840733235;-0,047256091;0,860936621;-1,487315604;0,820201459;0,29276044;0,854913022;-0,683673134;0,897627091
-0,019401851;0,841984805;-0,89677596;0,972665592;-0,143978395;0,874481818;-0,158071439;0,946943271;0,35306346;0,943988875
0,055309512;0,877946952;-0,165768552;0,866287339;0,242450602;0,924795996;-1,200314909;0,868056362;-2,373616;0,810904281
-0,738421862;0,788168371;0,229335609;0,949390007;-0,159994332;0,847572659;-0,149954474;0,956648579;-0,266547595;0,872156273
-0,084396977;0,828015064;-0,649080448;0,828659897;0,321092806;0,840733235;-1,167309788;0,831229694;-0,055739467;0,803457116
-0,049649653;0,86923172;-0,67047708;0,953759692;0,27151402;0,897627091;0,035525793;0,914343157;-0,331539533;0,858537198
-1,701616718;0,862131379;-1,077396743;0,975431809;-0,066801325;0,926342447;-0,072024305;0,877946952;-0,040851947;0,856124444
0,205809743;0,854306042;-0,16108337;0,851258349;-0,021125897;0,808885867;0,051119905;0,85308953;-1,950516208;0,904715545
-0,047256091;0,776701184;-0,043447742;0,870988814;-0,147446817;0,908485019;-0,367864831;0,869818208;-0,331539533;0,858537198
-0,285326982;0,795880017;-0,23805158;0,889301703;0,210849465;0,873901598;0,033234716;0,859138297;-0,011409664;0,87909588
0,016507928;0,926342447;-0,3334633;0,963315511;0,125344612;0,844477176;-0,027824765;0,87909588;-0,359727313;0,86332286
-0,019401851;0,773054693;0,220763367;0,900367129;-0,052531967;0,889301703;-0,041034974;0,976808337;-0,31968262;0,890979597
-0,583709838;0,792391689;0,252304225;0,882524538;0,263737826;0,874481818;0,059044378;0,907948522;0,046138534;0,799340549
0,125215495;0,852479994;-0,157641842;0,8876173;-1,306976932;0,908485019;0,406195979;0,874481818;0,143497394;0,841984805
0,030969183;0,843855423;-0,040851947;0,826074803;0,219681433;0,908485019;0,196741827;0,88592634;-0,013856759;0,829946696
-0,728413936;0,851258349;-0,049890565;0,784617293;-0,331539533;0,857935265;0,122636446;0,813580989;0,322839273;0,95230801
-0,040653277;0,877946952;-0,646085986;0,897077003;0,212206255;0,854913022;0,322839273;0,919078092;-0,411016121;0,792391689
0,115709483;0,85672889;0,046138534;0,776701184;-0,311402225;0,872738827;-0,703488375;0,960946196;-0,775920127;0,876794976
-2,074687909;0,864511081;0,033627348;0,846955325;-0,131185168;0,91750551;-0,140489438;0,941014244;-0,862791259;0,836956737
-0,242260807;0,979092901;0,12697757;0,88422877;0,144178648;0,895974732;-0,189970414;0,845718018;-0,20207803;0,803457116
-0,63064345;0,864511081;-1,487315604;0,848189117;-0,316511683;0,881384657;-0,047837426;0,890979597;-0,033304601;0,85308953
0,176628624;0,865103975;-0,005530961;0,88422877;0,059044378;0,946943271;-0,047016636;0,936513742;-0,206104466;0,884795364
-0,684901117;0,853698212;-0,161353086;0,85672889;-0,163593591;0,86923172;0,056070057;0,900367129;-0,088889416;0,898725182
-0,044637502;0,871572936;-0,040851947;0,880813592;-0,455551944;0,843855423;0,069480826;0,861534411;-0,040851947;0,88592634
-0,066872527;0,879669206;0,144865003;0,839478047;-0,026904489;0,868644438;-0,23820181;0,831869774;0,357978609;0,946452265
-0,462329256;0,833147112;-0,697525828;0,8876173;-0,564442287;0,922206277;0,030590642;0,81756537;-2,77251231;0,764922985
-0,344477404;0,858537198;-0,040851947;0,903089987;-1,377371574;0,876217841;0,176176968;0,84260924;0,134699732;0,894316063
-0,044637502;0,915927212;0,121180834;0,882524538;0,25823009;0,887054378;0,118577641;0,860936621;-0,697690722;0,85308953
0,061877153;0,961895474;0,159249105;0,87909588;-0,381577248;0,974050903;0,310478767;0,829303773;-0,423700525;0,860936621
0,116269763;0,877371346;0,252304225;0,845718018;-0,370512248;0,92788341;-0,737138177;0,791690649;0,2338611;0,880813592
-0,607353825;0,835056102;0,304214681;0,904715545;-0,136207404;0,908485019;-0,375480706;0,939519253;-0,513898399;0,820857989
0,308866271;0,886490725;0,13127573;0,985875357;-0,143978395;0,919078092;-0,643553444;0,930949031;-0,033304601;0,85308953
-0,158334003;0,967547976;-0,165768552;0,821513528;-1,441051554;0,91750551;-0,534483311;0,8876173;0,170556389;0,810232518
-0,309042357;0,910090546;0,164398048;0,848804701;-0,645219501;0,933993164;0,0520745;0,869818208;0,234123431;0,907948522
-0,147446817;0,929418926;-1,106503238;0,949390007;-0,171604369;0,84509804;0,135871553;0,88592634;0,09642328;0,791690649
0,114587285;0,890979597;0,151286853;0,946452265;0,252542363;0,837588438;-1,353126588;0,802773725;0,147110291;0,92788341
-2,77251231;0,824776462;0,205809743;0,88422877;-0,072434608;0,833784375;0,132877383;0,914343157;0,130578191;0,900913068
-0,046946187;0,870988814;0,046330523;0,890421019;-0,584392377;0,920645001;0,229613201;0,920123326;-0,003366756;0,943494516
-0,340400038;0,859738566;0,138586045;0,904715545;0,254279732;0,869818208;-0,296865806;0,84135947;-1,151787974;0,955206538
-0,005530961;0,909556029;-0,364244904;0,923761961;0,130761418;0,945468585;-0,269936762;0,88592634;0,174145033;0,911157609
-0,643553444;0,937016107;0,151286853;0,957607287;0,316869474;0,828659897;-0,067541456;0,908485019;0,130761418;0,882524538
0,070905588;0,866877814;0,191534705;0,767155866;-1,487315604;0,914343157;0,12697757;0,850646235;0,366168844;0,906873535
-0,038609127;0,959041392;-0,355204152;0,880813592;-0,066801325;0,946943271;-0,771548309;0,973127854;;
0,210849465;0,867467488;-0,300467519;0,849419414;0,303373196;0,845718018;-0,258587598;0,889301703;;
-1,484473347;0,873320602;-0,182734413;0,880813592;0,203965238;0,890979597;0,201449018;0,890979597;;
0,367508736;0,926856709;0,133013437;0,80685803;0,130761418;0,851258349;-0,590895699;0,905256049;;
-0,064130134;0,903632516;0,247438655;0,889301703;0,361045647;0,826074803;-0,181100106;0,963315511;;
-1,570976202;0,828659897;0,356471443;0,897077003;-0,060625536;0,802089258;-1,744486287;0,894316063;;
-0,456438443;0,802773725;-0,165768552;0,949390007;0,316869474;0,792391689;-0,187890412;0,824776462;;
-0,760967893;0,814913181;-0,166223204;0,882524538;0,262527025;0,871572936;-0,36240021;0,900367129;;
-0,513898399;0,915927212;-0,65970977;0,889301703;0,27151402;0,858537198;-0,047226924;0,932473765;;
0,200231981;0,894316063;-0,047016636;0,814247596;0,254279732;0,761175813;0,191534705;0,84260924;;
-0,380830994;0,799340549;0,188889202;0,961895474;-0,158703113;0,872156273;-0,277835814;0,834420704;;
-0,224004495;0,902002891;-0,191388293;0,876217841;0,303373196;0,832508913;0,205809743;0,8876173;;
-0,795914342;0,852479994;-0,335271958;0,883093359;0,052782407;0,88592634;0,275347259;0,869818208;;
-0,353429646;0,903632516;-0,251339592;0,780317312;-0,368150538;0,884795364;-0,316511683;0,848189117;;
0,324016858;0,919078092;-0,169550202;0,872738827;-0,051440338;0,968949681;-0,028960851;0,968949681;;
0,35153911;0,906335042;-0,034742393;0,931966115;0,127784876;0,996073654;-0,097309912;0,814247596;;
-0,726218683;0,874481818;-0,068594695;0,836956737;0,130761418;0,818225894;-0,199980418;0,857935265;;
0,051119905;0,880813592;0,209119657;0,857935265;-0,043802746;0,926342447;-0,616998521;0,881384657;;
0,103245374;0,825426118;0,051310834;0,920123326;-0,194213784;0,935507266;-0,174333756;0,894316063;;
0,193047673;0,846955325;-0,047016636;0,829946696;-0,662860337;0,935507266;0,051119905;0,828659897;;
0,301557656;0,890421019;0,087404699;0,900913068;0,19229698;0,856124444;0,12697757;0,795880017;;
0,289343215;0,82672252;-0,130175945;0,812244697;0,25823009;0,955206538;-0,179017382;0,890979597;;
0,154454406;0,902002891;-0,616998521;0,843855423;0,306977999;0,814247596;-0,020358693;0,869818208;;
-0,660692172;0,810232518;0,12697757;0,828659897;0,130761418;0,925312091;-0,231930904;0,909556029;;
0,223267441;0,889301703;-0,119258961;0,903089987;-0,630060921;0,906873535;-0,154238617;0,861534411;;
-0,266547595;0,956648579;-0,177540186;0,833147112;-0,045955381;0,843855423;0,048059381;0,882524538;;
-0,017538805;0,963315511;-0,047256091;0,780317312;-0,311402225;0,872738827;0,038949898;0,800717078;;
