año;sector;size;0101;0102;0103;0104;0105;0106;0107;0108;0109;0110;0111;0112;0113;0114;0115;0201;0202;0203;0204;0205;0206;0207;0301;0302;0303;0304;0305;0306;0307;0401;0402;0403;0404;0405;0406;0501;0502;0503;0504;0505;0506;0507;0601;0602;0603;0604;0605;0606;0607;0608;0609;0610;0701;0702;0703;0704;0705;0706;0707;0708;0709;0710;0711;0712;0713;0714;0801;0802;0803;0804;0805;0806;0807;0901;0902;0903;0904;0905;0906;0907;0908;0909;0910;0911;0912;0913;0914;0916;0918;0919;0920;0921;0922;0923;0924;0925;0927;0928;1001;1002;1003;1004;1005;1006;1101;1102;1103;1104;1105;1106;1107;1108;1109;1110;1111;1112;1113;1114;1115;1116;1201;1202;1203;1204;1205;1206;1207;1208;1209;1210;1211;1212;1213;1301;1302;1303;1304;1305;1306;1307;1308;1309;1310;1311;1312;1313;1314;1315;1316;1317;1318;1319;1320;1321;1322;1401;1402;1403;1404;1405;1406;1407;1408;1409;1410;1411;1412;1501;1503;1504;1507;1509;1601;1602;1603;1604;1701;1702;1703;1704;1705;1707;1708;1709;1801;1802;1803;1804;1805;1806;1807;1808;1809;1901;1902;1903;1904;1905;1906;1907;1908;1909;2001;2002;2003;2101;2102;2103;2104;2105;2106;2107;2201;2202;2203;2204;2301;2302;2401;2402;2403;9001;9003;9004
2020;Construcción;Pequeña empresa;43.455;393;112;;203;;;685;;;;;365;;534;1.377;;;;428;;;1.000;;449;849;;563;153;452;;124;;209;119;10.219;859;351;448;824;989;;10.003;287;122;;;0;173;;;182;16.234;;247;152;;0;733;152;1.952;1.685;0;2.485;;203;3.504;185;159;1.724;582;527;853;198.469;;;0;;11.624;7.065;490;1.287;1.600;773;;;;22.269;1.230;0;705;439;602;0;;;;;11.134;1.210;1.022;970;109;0;13.067;115;225;;;757;;374;;;453;;878;;;;5.195;;663;;8.817;335;130;626;305;2.665;;189;;13.781;662;1.239;1.296;720;673;175;14.232;392;;;;243;750;148;721;1.752;;;;1.047;;1.663;220;309;;107;348;821;;1.623;132;;246;3.087;275;887;230;510;3.056;260;256;;242.777;1.872;734;2.080;11.343;105;;294;27.501;608;;164;;;1.122;258;;1.691;238;153;537;2.335;1.008;204;109;;1.253;;;4.238;716;142;2.596;452;;1.428;7.048;666;2.774;579;21.105;115;3.487;3.117;3.367;;;
2020;Explotación de Minas y Canteras;Grande empresa;8.486;;;;;;;;;;;;;;128.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.724;;16.956;;19.481;;;;;;;;;29.389;;;;;;;;;;;;;;8.372;;;;;;;;;;;;;;6.030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.411.537;;;;;;;;;;;;;;;;;;;;;358.793;322.119;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Explotación de Minas y Canteras;"Mediana empresa ""A""";2.678;;;;;;;1.228;;;;;;;11.702;;;;;;;1.585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.165;;;;;;;;1.120;;6.062;1.496;3.205;;;;;;;;;4.836;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.499;;;;;;;;;;;;;;;;1.878;;;;;;;;;;;;;;;;;;;21.992;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1.979;;;;;;;
2020;Explotación de Minas y Canteras;"Mediana empresa ""B""";;;;;;;;;;;;;;;13.595;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.537;6.918;14.457;;;;;;;;;7.284;;;;;;2.126;;;;;;;;;;;2.292;2.705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.462;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;36.714;;;;;;;;;;;;;;;;;3.858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Explotación de Minas y Canteras;Microempresa;490;54;20;;;0;;;;;;;;;797;;;;;0;;;139;;;0;0;;;0;;;;;;0;85;;0;;;;74;0;;;;;;;0;;369;;0;0;;35;;0;146;2;67;3;130;;39;0;;;;;0;677;;;;;;;17;;;;;;;69;;;;38;;;;;;0;80;;0;24;;76;81;0;0;0;;;;60;;;0;;;;;;0;;;;0;;;0;;;;;;3;;;1;;;;0;;;;;;;;;;;;;;43;12;0;;0;0;;;;;;;;90;;;0;;34;;;;2.300;1;;0;5;;;;9;0;;;;;64;0;;199;14;;;13;0;0;0;0;;;;116;;;0;;0;;108;;;1;153;;69;;0;;;
2020;Explotación de Minas y Canteras;Pequeña empresa;5.254;;173;;356;;;1.499;;;;;;;14.396;;;;;;;;;384;;;;;;;;;;;;941;;;;490;;;1.507;;;;;;863;;;;7.991;;491;;;;536;;554;957;5.775;1.167;3.125;;;;;323;;;;7.165;;;;;;287;;;;;;;;179;;;;209;;;;;;;;;;;;;596;282;409;;;;;208;;;;;;;;;;;895;;;;;;;;;;;975;;;;;;;863;;;;;;0;;;;;;;;;;;;;;;;160;;;;;;;;;;172;;;;26.918;;;;1.139;;;;464;;;;;;;;;1.882;293;;;2.306;;591;;1.035;;;;;;;;;;;863;;;;425;;;;;;;
2020;Industrias Manufactureras;Grande empresa;1.383.692;;;;;;;;;;;;;;;;;;;;;;;;;130.031;;;;10.041;;;;;;77.279;;;;18.866;;;166.691;;;;;;;;;;152.218;35.478;;;;13.462;27.882;;18.061;;;114.646;;;45.265;;;76.246;23.707;;;7.114.909;7.964;;;;47.457;2.920.597;;14.737;195.890;;;;;18.805;45.453;17.187;220.882;42.482;;332.414;8.693;;;30.094;62.546;;;155.793;;;33.365;;16.366;;;;;;;;;;;;;;80.199;;5.775;9.143;309.951;;;30.265;;85.170;16.204;;;20.588;;;90.637;;;;481.278;981.756;;;;;37.164;;;100.668;;;;430.085;;;;;;;;;;;;;;;;;;;;;;;9.248.675;31.604;405.102;25.135;576.663;;;;230.900;76.373;;;6.499;;79.360;;;;;;;;;;;;;;;;;;;;;;;;;;81.252;14.138;60.201;;18.515;;;
2020;Industrias Manufactureras;"Mediana empresa ""A""";69.765;;1.078;;;;;;;;;;;;3.349;;;;;;;;1.314;;;;4.788;;;;;;;1.001;1.998;11.052;;;;4.335;1.787;;9.002;;;;;;1.392;;;;6.485;;;1.967;;1.864;;;1.968;1.252;;2.835;;;1.010;;;2.623;;;;180.198;;;;;5.565;21.167;1.610;;3.787;;;;;1.765;;1.576;3.253;;;1.060;;7.397;1.112;;8.794;4.152;1.304;;;;7.518;;2.195;;;;1.756;;;;;;;;;;;;3.286;;4.963;1.111;3.183;;;1.057;;;;7.251;;;1.035;;;;9.918;4.516;;;;;;;;;;;;;;;;;;;1.842;;;;;;;;;;1.119;;;1.748;;;262.950;7.385;6.606;2.302;22.800;;;1.079;36.893;;;;;;2.706;1.017;;;;;;;;;;;;;;;;;;;;;1.528;;;;15.991;;5.059;;5.302;;;
2020;Industrias Manufactureras;"Mediana empresa ""B""";69.782;;;;;;;;;;;;;;8.350;;;;;;;;2.123;;2.163;;;;;;;;;;4.319;32.161;;;;4.615;;;19.934;;;;;;3.302;;;;13.099;;;3.419;;;;;;;9.651;;;;6.979;;;7.798;;;;317.217;;;2.035;;16.677;53.566;;;;;;;;21.440;2.425;;17.954;;;;6.042;5.048;;;2.204;4.084;;4.994;;;9.774;;;;;;;7.126;;;;;;;;;6.699;;;8.085;4.097;8.988;;;;;;;;8.961;;;2.006;;;;33.721;2.365;2.159;;;;;;;;;3.671;;5.566;;;;;;;;;;;;;;;;;;;3.940;;;;465.107;;13.589;5.204;39.580;;;;71.630;;;;;2.213;3.471;2.787;;;;;;;;;;;;;;5.370;;;;;;;8.415;;;;40.837;2.391;12.486;2.060;5.844;;;
2020;Industrias Manufactureras;Microempresa;6.271;81;272;7;0;13;;63;20;7;150;1;34;0;0;404;0;3;4;2;0;0;463;2;198;79;;0;;377;0;108;45;107;0;1.242;14;18;199;118;73;68;1.531;18;29;22;4;0;281;0;21;0;1.759;0;0;99;;42;366;0;63;156;28;36;101;;707;;27;788;3;43;12;21.965;0;135;29;0;835;1.190;176;5;261;67;12;113;33;354;35;5;47;123;0;58;14;1;0;0;1.099;1.259;118;771;5;63;1.694;0;30;0;;0;0;49;0;0;81;;0;0;0;;204;0;18;0;613;0;6;63;0;183;24;0;12;937;64;428;369;12;26;0;1.888;308;8;117;18;48;79;24;13;9;0;12;54;198;112;8;109;5;8;0;15;;;;;;;226;0;0;24;94;267;0;;;32.721;535;585;140;1.545;98;0;95;4.677;38;79;0;44;0;1.241;119;67;115;0;1;0;31;195;;17;0;0;0;228;560;1;13;155;8;4;0;974;0;228;40;2.419;106;313;664;116;;;
2020;Industrias Manufactureras;Pequeña empresa;97.533;;2.049;;175;;;;156;;132;;;;340;3.598;;;;;448;;2.738;155;272;867;557;;;3.027;;;;489;817;13.416;;;2.394;2.585;1.279;522;21.217;124;794;239;;103;3.240;267;118;702;19.227;;;;;381;924;;700;159;342;1.654;951;;2.850;;;1.851;183;255;;265.480;160;;469;159;6.660;27.862;1.043;2.299;4.213;660;326;351;978;8.800;532;212;1.672;817;190;;1.181;710;332;;16.830;17.048;;5.450;;583;8.060;;620;;329;767;;;921;;;;847;;;;3.841;;1.583;1.359;4.341;;566;134;;2.297;;296;0;12.027;0;3.321;1.630;;0;927;21.873;5.345;;840;;306;698;;341;838;;;110;1.981;;595;;;;;417;;;;;;;1.022;;139;166;291;235;;;;410.030;4.565;14.280;1.514;21.464;300;;547;66.935;;2.134;339;;550;8.751;4.203;2.122;836;;;;157;584;559;;;243;;505;2.586;;;;;;;4.731;;602;155;27.826;857;892;2.761;2.218;;;
2020;Servicios;Grande empresa;1.888.924;;;;;;;;;;;;;;;8.927;;22.916;;;;;12.229;36.146;;;;;;61.689;;;;;;50.540;;;;7.816;;;122.979;;;;;;;;5.341;5.671;95.396;;;;;;5.851;;;;6.910;17.881;;;558.724;;;;;;;8.324.883;;;;;45.326;121.983;;;11.868;5.218;;;;265.535;;;13.486;6.575;;;;;;;117.719;26.021;;23.970;;;269.906;;;;;;;;;;;;;;;;12.324;;;;;;5.813;;;;;;;127.968;9.166;16.352;;;;;71.866;10.060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.562;7.849;;;11.771.689;46.002;6.170;;120.059;5.260;;;412.676;12.329;;;;;;;;5.370;;;;7.582;5.813;;;;16.257;;;10.487;;;;;;;27.514;;27.959;;34.716;;23.901;6.533;7.332;;;
2020;Servicios;"Mediana empresa ""A""";105.385;;1.559;;3.009;;;;;;;;;;;2.967;;;;;;;8.594;;4.348;4.115;3.524;;;8.856;;;;1.952;;18.698;3.855;2.957;1.576;8.797;1.453;1.622;24.779;1.085;;1.677;;;;1.429;1.173;1.946;44.149;;;3.106;;2.640;1.188;;5.445;5.831;;7.166;1.144;;11.000;1.670;;2.288;1.449;;;631.210;;;;;18.341;24.309;1.645;1.442;5.677;2.498;1.765;;;69.703;1.446;1.170;1.153;1.093;;1.806;;1.484;;;31.295;;;4.922;;;35.426;;2.971;;1.073;;;;;;;;;3.648;;;5.362;2.471;1.829;1.012;15.432;;3.677;;;1.155;2.561;;;26.812;1.706;1.303;2.088;;;1.494;41.799;2.915;0;;1.087;;1.963;2.697;;1.086;;;;2.441;;3.162;1.880;;1.427;1.373;1.093;;;1.073;;;;1.272;;1.060;;;4.626;;;;893.885;5.579;5.710;1.928;31.468;1.679;;;59.851;2.867;;;1.344;;3.254;;;0;;;;2.876;1.380;;;;1.655;;7.143;13.243;;;5.707;;;;13.757;;6.716;;23.430;;1.024;3.897;4.822;;;
2020;Servicios;"Mediana empresa ""B""";116.250;2.814;;;4.912;;;;;;3.091;;;;5.719;5.506;;;;7.068;;;6.200;;11.186;;;;;13.593;;;;;;29.661;;;2.991;4.768;;;49.161;;;;;;;;;;66.461;3.500;;4.077;;3.695;6.224;;3.580;7.924;3.462;9.324;3.532;;17.475;;;4.088;;;3.785;1.019.819;;;;;8.257;12.631;2.056;2.501;19.509;;2.183;;4.570;81.374;;;4.593;5.438;;;;;;;39.739;2.319;4.910;11.027;;2.395;27.472;2.682;2.858;;;;;;;2.034;;;;;;;13.699;;3.234;;11.565;;7.876;;;;4.472;;;39.276;;4.261;4.577;;;;40.461;21.451;;;;4.754;;3.160;;;;2.243;;;;;;;;;;;;;;;;2.940;;;6.713;;5.846;;;;1.465.011;12.411;16.106;10.078;25.073;2.766;;;49.419;;2.171;;;;2.392;;;;;;;8.113;;;;;;;8.562;4.389;;2.383;11.359;;;2.465;21.065;;5.074;;52.346;;3.120;14.601;6.287;;;
2020;Servicios;Microempresa;39.078;312;1.576;171;807;65;84;693;513;189;178;16;344;31;373;2.639;10;227;194;208;318;26;3.204;555;1.792;1.257;323;238;42;6.037;375;214;196;801;272;10.135;560;330;1.153;1.671;717;303;11.117;327;342;310;191;644;968;56;231;215;15.363;662;83;297;3;1.107;1.285;109;1.603;1.089;621;1.702;593;27;5.509;241;189;1.632;459;1.253;149;205.556;21;181;372;1;3.692;4.067;660;586;2.733;800;200;65;224;13.471;412;129;886;981;145;119;118;108;92;140;11.745;1.584;1.184;3.778;159;631;12.523;573;860;178;181;91;351;672;413;239;848;23;238;5;13;2;2.884;134;218;148;3.735;132;908;461;188;741;432;191;77;11.882;497;2.104;1.204;142;1.107;237;12.686;1.342;161;176;696;558;1.183;560;195;777;106;302;69;857;257;1.961;342;230;153;334;767;45;157;44;115;22;14;2.247;452;457;385;46;3.061;461;148;56;270.990;2.669;3.549;958;8.374;339;326;236;16.433;1.868;475;141;482;592;1.595;802;120;1.387;366;85;156;1.424;881;146;152;47;1.316;607;3.500;3.990;472;362;2.603;208;305;509;5.637;394;1.802;537;16.629;790;3.781;2.776;2.268;;;
2020;Servicios;Pequeña empresa;290.969;993;5.352;634;1.708;715;;2.475;516;;225;353;593;;3.221;11.906;1.345;170;938;1.611;1.533;616;22.498;2.377;9.803;9.149;2.207;144;338;34.480;1.429;1.230;903;5.101;319;87.431;5.020;400;5.121;8.435;2.502;1.441;62.233;3.370;983;197;915;310;599;;564;2.607;115.225;3.112;;783;;6.727;9.369;950;9.600;7.535;3.902;11.782;3.222;;30.325;;;10.006;1.008;4.500;133;1.321.015;2.046;711;2.893;553;44.884;33.594;7.343;4.215;23.441;6.617;2.153;675;1.900;137.443;1.462;1.754;5.599;5.532;377;2.911;1.065;1.627;4.543;217;63.023;5.930;2.162;15.145;154;1.625;78.830;1.845;2.139;582;;;1.212;1.397;484;750;2.970;;1.075;;385;;19.551;280;2.765;1.500;35.993;1.583;5.091;2.209;;6.683;7.546;2.042;2.130;73.775;1.733;10.800;6.135;1.156;5.562;1.607;82.909;6.749;945;758;2.889;2.681;7.376;1.738;720;7.201;465;810;3.468;5.596;1.392;7.114;701;917;1.014;377;1.292;;;349;458;;;8.584;1.383;2.317;1.102;161;10.241;1.948;759;;1.936.284;17.585;28.958;4.656;67.062;623;2.267;2.016;112.578;5.570;404;255;1.172;1.915;7.171;3.038;1.626;7.074;698;449;137;7.720;3.592;767;383;526;8.929;1.630;24.537;30.071;1.367;1.486;20.156;;228;2.149;42.981;2.125;11.670;645;96.088;3.230;17.197;21.287;8.773;;;
