Series Name	Series Code	Country Name	Country Code	1990 [YR1990]	2000 [YR2000]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]	2018 [YR2018]	2019 [YR2019]	2020 [YR2020]
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Australia	AUS	59.3760213935522	64.3217440887895	64.7319468425593	65.2809215063043	66.3269776158021	65.7559132452941	67.2907994024379	68.277680563902	67.0304947142231	66.6532327866015	66.0302251264928	66.0401886132934
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Austria	AUT	56.1086635092491	59.3090153444783	62.2762436725454	62.0008552248552	62.3265831085282	62.6537932745237	62.8806356002249	62.6034907780993	62.5647050643624	62.7310188872076	62.7716919422153	62.7610064426664
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Azerbaijan	AZE	34.7544338335607	35.7855916576588	27.7128374486387	29.522301196302	31.4925578357568	34.1869146526	40.6504229496138	39.322666701972	38.1231713246647	35.2831743494981	36.972533524144	42.5185207683875
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Bahamas, The	BHS	70.1550221099179	77.6713093715448	79.8037823533209	76.9404412107644	78.3127058022028	78.5143453688038	77.1629606858626	76.7347109862933	74.8332759573122	73.1894241328204	71.1682917489027	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Bahrain	BHR	..	..	49.3409426987061	51.1878834846658	50.8394878886851	52.4743941665379	58.5949170195562	59.5527356883258	57.5867399802371	55.981208334334	55.0606853665247	59.1679525917165
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Bangladesh	BGD	46.7006908436479	50.566324299804	53.045792114203	53.1515772370168	53.3901814201826	53.6357543166708	53.7138319423318	53.6713010179276	53.4762107306392	52.9649395131073	52.849325301184	54.631683687963
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Barbados	BRB	70.9982703236966	71.2632783134499	..	..	..	..	..	..	..	..	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Belarus	BLR	28.6120092378753	39.8946769143182	44.1312307767417	43.293602989098	45.4221296473698	45.65231231308	47.7421762986709	48.5229965560459	47.6337185881178	47.8104508104582	48.426692673832	49.0748676924751
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Belgium	BEL	..	63.0558428934957	67.9727359630266	68.499101572423	68.7718896355121	69.1611458268456	69.2286131028117	69.3755634056779	69.3106910884864	69.7023764141068	69.5030855877984	69.6481136334773
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Belize	BLZ	51.8262037645126	56.3966957726857	59.2825388507566	59.328223892785	59.1733024511882	59.4924679147475	60.072864301304	61.638675012354	62.4601529907064	65.7860725927466	64.3999929100507	62.4614275619378
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Benin	BEN	52.891669584582	35.3186631524293	46.9792375495936	48.8721211959796	49.4207609001386	49.528551651517	49.2408968968993	48.2031996094347	48.4009792238265	48.7590461001245	48.0268213377537	47.8973320949726
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Bermuda	BMU	..	..	89.7451182071164	90.6870885586941	90.0702562855759	90.8153554387691	90.4111192642738	90.1322785177954	89.7082682984063	89.6144956853432	89.1670529293184	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Bhutan	BTN	40.4893462919143	37.0740314436757	38.9984735262001	37.3202726157366	37.2022745621284	38.2347789983378	38.6186169053355	38.3235222612564	38.055682694688	39.925237228141	43.3552360191017	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Bolivia	BOL	46.1137880285455	52.1618189875416	41.013191725216	40.4434919386356	40.2117817540524	41.4653506578459	45.97640028474	49.8023324477813	48.7378533993764	49.0940956880216	50.7199151225106	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Bosnia and Herzegovina	BIH	..	55.8577637094704	55.8147335801076	56.7861635963636	56.157119931719	56.7834667643321	56.1754859045004	55.4138044960518	55.6864483143724	54.933849721731	55.7305876355886	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Botswana	BWA	31.8262706757322	42.7469105242306	52.7213823401517	57.6713839851015	56.6559982105991	55.7619822639247	58.1463596647184	56.9726759138025	59.1165073358027	59.4073436655569	60.7238394864526	63.042727418559
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Brazil	BRA	45.15164675347	58.251861249965	57.568205327644	58.7336025056285	59.6787579907717	61.2509913127862	62.3078671740674	63.2036958347051	63.3386728588763	62.6533503537406	63.1855656061928	62.9223836355469
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	British Virgin Islands	VGB	..	..	..	..	..	..	..	..	..	..	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Brunei Darussalam	BRN	37.4755242125059	35.3058141386067	27.3568210101704	28.2803646984425	31.2455806351871	32.8360244834654	39.4304501477013	42.9752867502435	40.8510226942897	37.3368770036975	38.1775985851735	41.5110014794112
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Bulgaria	BGR	35.2033240362542	54.0162572788313	57.6886227785281	57.3531759846078	58.3593637228303	58.869002213163	58.6059914182201	57.8516563389337	58.0572241317643	60.9595940317742	61.4613051019748	60.1632189715981
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Burkina Faso	BFA	47.5925973739069	47.7431323544295	40.5626068793802	40.3188210511278	41.5589270375237	42.4959291277041	44.0818142324194	43.8058266776224	43.9679835884394	42.4421172892965	44.5284566827977	41.2175086717595
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Burundi	BDI	22.9871362403161	32.1289977027999	37.9941508064808	38.8501430562034	36.0235016393443	39.1278229696112	49.3654136558661	47.6730784192525	49.3337014363359	49.1149832347859	47.9445946931757	45.2088533120584
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Cabo Verde	CPV	55.5437592190189	65.3810265158254	60.6022341202239	62.1635057184272	61.8288290518927	61.2316090833768	60.518621810607	61.7893400160413	61.2368669114369	60.9003304777239	61.3864124770018	58.861559176152
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Cambodia	KHM	..	37.144257549514	37.5039557637901	37.770005422623	38.5075644641853	39.7038515995297	39.8326734239956	39.8859808153691	39.7219063450719	39.4920662589252	38.8482503467439	36.2085671724565
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Cameroon	CMR	44.887853600043	45.4631191458289	53.0699576158269	51.9561393519876	52.4688885996616	51.8351537636665	52.0762049160362	52.9809967909786	52.1450251552474	51.6287376816526	51.4954645489065	51.6237665367463
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Canada	CAN	..	61.3006673218433	64.7982061516417	65.1632411251064	65.1674412760895	64.9019974464847	67.0009977683349	67.9588532993538	67.1166720622468	..	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Cayman Islands	CYM	..	..	87.3133585807717	87.1902461162225	87.198079685533	87.3154923564895	87.4373696462074	86.8623816344097	87.1033312790816	86.1363633351115	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Central African Republic	CAF	..	..	28.5700359301451	30.0733246408091	39.6357425253126	41.7930947499834	42.1323928377645	41.681029221944	41.8795769053056	41.9693021031342	41.1669599063062	42.5086499381081
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Chad	TCD	50.4846925799266	44.5794947284954	32.5930977500698	31.8244689969939	33.0200057957912	31.0910072935353	33.0397097636701	30.4930426387032	33.5071308250599	37.5250770653218	40.467352937889	46.870027865441
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Channel Islands	CHI	..	..	..	..	..	..	..	..	..	..	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Chile	CHL	47.1275984521775	54.0956103696652	53.4873462381865	55.634199917276	56.946492912642	56.6963250458312	57.8926858042167	58.6018769926306	57.9410903774656	58.3309300393632	58.7763897455667	56.4789467697315
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	China	CHN	32.3827731102114	39.7876551670289	44.2930567346312	45.463305387599	46.8804015015283	48.270940494346	50.7716451484828	52.3620909629531	52.6847365342399	53.2699679234152	54.2689053346568	54.5260161998263
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Colombia	COL	48.3031645256986	57.1943739779697	51.4400918867312	51.9873009585797	53.3511741467849	54.6340753673797	56.2155458237437	56.8986156229234	57.6083331251066	57.6526815895265	58.1044161870629	59.6810857308831
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Comoros	COM	54.5344960246217	54.534178095009	53.6020863062645	54.0415544084075	53.0563973328625	53.780128866161	54.8995438267195	54.1737474981062	54.1994429016851	53.533907177396	53.3187207772605	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Congo, Dem. Rep.	COD	..	44.5134186173392	33.1142082931377	33.1820625966804	32.3323787250891	31.7014624716414	33.1043748127802	33.8274372517629	33.7502929323761	32.8968139339024	35.3700860965261	35.6063342970431
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Congo, Rep.	COG	46.496062992126	22.5430752453653	25.5372237338595	26.9856799806227	28.5856825491494	31.8059738406086	39.6216702583118	48.5941776369748	43.7135133990305	36.1755331578037	40.4735291677291	38.7641774683582
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Costa Rica	CRI	58.5165590222319	55.8833804448623	63.1820860244227	64.2860927092106	65.5704372632595	66.3984214219483	67.2979590735582	67.455208004105	68.3430015552082	68.646452897991	69.2636050788346	68.8457833771126
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Cote d'Ivoire	CIV	41.2343615683792	53.5064046259986	49.107784018911	53.7801894918426	53.070321762757	51.5385112756696	47.7737627318759	46.7635542846834	46.2019882603945	43.2928987675789	43.1118666133044	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Croatia	HRV	..	53.1898617865906	59.2242547224542	58.7963653379003	58.3911596022033	58.6522361244184	58.4450185907493	58.4654115345803	58.7815097227006	58.6746474403848	58.7587191761658	58.9252023253934
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Cuba	CUB	..	66.5693889168799	73.0062327873605	71.6574834907918	71.7698449732981	72.8848442769292	72.7588858411853	72.048812520521	70.8170282186038	69.9540229885058	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Curacao	CUW	..	76.7108890759478	76.4789436998769	76.7472400655026	74.9303321321642	74.4636888828797	72.3842288236507	71.9739646585621	71.6880041613757	73.461547845157	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Cyprus	CYP	..	69.7823054142334	73.9324627697182	74.8959622344313	76.0698477524299	75.7726793229276	75.4581633742283	74.4794166093482	74.1163985420585	73.3449438171841	72.76547314578	74.0727710681503
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Czech Republic	CZE	..	54.3535171138114	54.6823086199694	54.7651306753484	54.6146565701404	54.1932998693441	54.0574197395326	54.4522025077587	55.0961768181261	56.4231611384439	56.974900299602	58.3116915729101
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Denmark	DNK	60.8912239437498	60.3445677866397	64.7281586144857	64.2842658064722	65.1508646705488	65.5986076830489	65.8338124329574	65.1493643146997	64.906321442337	64.9170030904082	64.6869095113116	64.5501646665762
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Djibouti	DJI	..	..	..	..	80.5074491509688	80.3229198189395	80.2423553322885	80.4462672444399	79.188891284586	74.9653061332523	76.4016152890562	70.2489814424119
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Dominica	DMA	57.6939594748649	62.1370214467386	59.0336864359795	60.1513500331507	59.1162479559982	59.029162157544	58.6647853752423	56.8684037999254	60.5866510872353	53.398749915989	53.4451864074666	56.2408859811611
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Dominican Republic	DOM	47.6657714124608	52.1362731723537	59.6387827044532	59.9095534029698	58.9342294921076	58.7195712347366	59.0615032596238	59.8484953011324	59.4260025769773	58.6270627588693	58.2948206914116	57.2042451585214
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Ecuador	ECU	45.1181275071851	45.2679601460832	49.3074267100846	48.9751940027121	49.253441558116	49.345071729757	51.3733450171774	51.5542623676255	51.2311274631394	51.4367842593641	51.8034422408057	52.6344605057829
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Egypt, Arab Rep.	EGY	49.6294366388309	46.5259923551897	45.7160236306615	51.7716367110527	52.3007417759622	52.3209906103286	53.1705511682147	54.4832804310917	53.2408731988473	51.5017014467932	50.4716991413164	51.6524089347079
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	El Salvador	SLV	54.6599796397964	58.5739401693572	57.8385991966984	58.3439749557541	59.5464865806283	59.4190088636269	60.0129531910246	60.3324813787362	60.1159764924417	60.111410657223	60.3843376835637	61.5105411320069
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Equatorial Guinea	GNQ	..	..	22.1315186514592	22.9343465047188	27.1661850938714	29.01926071002	39.1222153520914	45.1807218132753	40.8999564262649	40.4782942823653	44.3421219039691	51.7071900762473
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Eritrea	ERI	..	..	..	..	..	..	..	..	..	..	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Estonia	EST	..	60.5578253447825	58.2904046085279	58.8032706055731	59.1738872380965	59.2651688982357	59.9946528009154	60.0342193801611	60.3672359550675	60.6756781671596	61.3480927828174	62.6920487978899
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Eswatini	SWZ	39.643652360467	45.5575365768617	50.1546738775652	48.3822390489876	49.4302346258251	50.254033273011	50.0525027139471	51.3501646575506	53.0680904581209	53.3357021161411	52.0796525347608	53.7664555659402
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Ethiopia	ETH	36.3057864771006	37.4479927810305	41.4300565862634	38.5815204962798	39.6700979759192	39.8920084959331	39.5457091545031	36.7245899328932	36.6336545565058	36.4097271468251	37.1475828867108	36.813330393507
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Faroe Islands	FRO	..	50.8927736748621	58.7082348718255	60.4094318148656	59.0770148363528	57.3738421730272	56.4135407136322	53.2179855724901	52.8143005646884	53.780880215902	51.8069111052493	..
